PANEL	FILE	gene_id	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P	IS_POSITIVE	qvalue	PROB
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000132356.wgt.RDat	ENSG00000132356	5	40759379	40798374	0.180521	rs316734	-5.9	rs10075010	0.163	-8.43	0.85	4478	7	lasso	0.17	8.5e-22	-0.3417	0.7326	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000279130.wgt.RDat	ENSG00000279130	5	143406959	143407420	0.512851	rs2544625	-5.13	rs3853478	0.261	-11.69	0.975	3607	25	enet	0.39	5.8e-55	-1.59	0.111	0	0.594225	0.405775
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000085365.wgt.RDat	ENSG00000085365	5	78360583	78479071	0.094397	rs149306709	3.81	rs16874254	0.0936	-7.22	0.3632	4849	1	top1	0.094	1.6e-12	-0.3632	0.7165	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000184838.wgt.RDat	ENSG00000184838	5	120464278	120687332	0.005638	rs147089578	-2.91	rs466852	-0.000176	-3.49	1.697	4344	1	top1	-0.00018	0.34	-1.697	0.0898	0	0.533637931034483	0.466362068965517
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000160883.wgt.RDat	ENSG00000160883	5	176880869	176899332	0.316048	rs7443789	-10.42	rs7443789	0.2148	10.48	-10.423	3832	8	lasso	0.25	6.5e-33	-11.629	2.92e-31	1	6.99048e-29	1
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000251493.wgt.RDat	ENSG00000251493	5	73444827	73448527	0.110632	rs412467	5.7	rs3936300	0.0728	-6.32	-1.541	4554	1	top1	0.073	5.2e-10	1.541	0.123	0	0.642930131004367	0.357069868995633
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000120329.wgt.RDat	ENSG00000120329	5	141302629	141304045	0.183879	rs111260438	3.82	rs7711117	0.122953	7.93	0.55898	4159	4	lasso	0.28	2.5e-38	0.5006	0.6167	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000133398.wgt.RDat	ENSG00000133398	5	6371881	6378594	0.291146	rs4593236	6.61	rs2578539	0.263	-11.59	1.75	4490	1	top1	0.26	4e-35	-1.751	0.0799	0	0.514195161290323	0.485804838709677
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000246334.wgt.RDat	ENSG00000246334	5	177438503	177447699	0.662487	rs75198906	-3.64	rs4272145	0.6199	-16.48	0.045	4635	3	lasso	0.62	2.7e-107	0.3257	0.7447	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000249637.wgt.RDat	ENSG00000249637	5	140370891	140401367	0.104254	rs10080079	4.66	rs71579523	0.01527	-5.31	-1.06595	3043	6	lasso	0.087	1e-11	0.91201	0.3618	0	0.966409090909091	0.0335909090909091
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000251450.wgt.RDat	ENSG00000251450	5	80947697	80960907	0.086909	rs77581331	4.76	rs2438632	0.0455	-5.61	0.309	4540	1	top1	0.045	8.9e-07	-0.309	0.758	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000272112.wgt.RDat	ENSG00000272112	5	151724831	151725356	0.162463	rs6859908	16.4	rs57501073	0.14327	-8.67	0.6419	5282	1	top1	0.14	1.1e-18	-0.6419	0.521	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000250786.wgt.RDat	ENSG00000250786	5	9546200	9550609	0.121734	rs2967944	3.83	rs12519014	0.0656	6.47	-0.387	4217	1	top1	0.066	3.7e-09	-0.387	0.699	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000120322.wgt.RDat	ENSG00000120322	5	141177790	141180529	0.150999	rs6881942	15.14	rs17286683	0.073998	-7.5	0.377	3980	2	lasso	0.08	7.8e-11	-0.74	0.4592	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000113212.wgt.RDat	ENSG00000113212	5	141172619	141176383	0.456624	rs8378	-14.88	rs13170475	0.211245	11.33	0.7214	3970	10	lasso	0.46	5.3e-69	-1.06975	0.2847	0	0.869351785714286	0.130648214285714
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000145777.wgt.RDat	ENSG00000145777	5	111070062	111078024	0.053666	rs6897106	4.56	rs4591797	0.0579	-5.61	-0.278	3880	1	top1	0.058	3.1e-08	0.278	0.7809	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000113248.wgt.RDat	ENSG00000113248	5	141245349	141249365	0.18044	rs173570	-4.22	rs9042	0.227149	-10.77	1.1324	4066	1	top1	0.23	6.2e-30	-1.1324	0.2575	0	0.844998113207547	0.155001886792453
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000272370.wgt.RDat	ENSG00000272370	5	65020038	65020551	0.213132	rs113575853	-4.04	rs6449718	0.2508	-11.49	0.459	3327	4	lasso	0.25	2.1e-33	-0.459	0.647	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000272459.wgt.RDat	ENSG00000272459	5	177554824	177555364	0.496536	rs262009	3.68	rs6897263	0.4044	14.64	-0.4528	4770	5	lasso	0.42	3.2e-61	-0.3255	0.745	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000234284.wgt.RDat	ENSG00000234284	5	179023752	179035064	0.400531	rs248322	4.8	rs34882864	0.41594	14.44	1.434	6484	1	top1	0.42	2.4e-60	1.434	0.152	1	0.676371747211896	0.323628252788104
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000232578.wgt.RDat	ENSG00000232578	5	94592771	94594791	0.04445	rs73138097	3.74	rs4242232	0.07549	-6.33	1.269	2971	1	top1	0.075	2.5e-10	-1.269	0.205	0	0.768541121495327	0.231458878504673
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000248996.wgt.RDat	ENSG00000248996	5	177494995	177503647	0.474481	rs2672820	14.61	rs11738194	0.3327	-13.17	0.6161	4703	23	enet	0.35	2.5e-48	-1.038	0.2992	0	0.884302222222222	0.115697777777778
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000154122.wgt.RDat	ENSG00000154122	5	14704804	14871778	0.19733	rs12659413	-12.2	rs10052676	0.1344	-8.69	-1.24	2759	3	lasso	0.13	1.2e-17	1.289	0.1973	0	0.761692282958199	0.238307717041801
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164284.wgt.RDat	ENSG00000164284	5	149345430	149354583	0.205156	rs114857521	-5.1	rs35151477	0.1387	9.26	0.218	4640	1	top1	0.14	4.1e-18	0.218	0.8277	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000251613.wgt.RDat	ENSG00000251613	5	72687112	72762727	0.350991	rs343101	-4.4	rs6453245	0.297655	12.53	-2.026	3952	6	lasso	0.31	4.9e-43	-2.151	0.0315	1	0.287828244274809	0.712171755725191
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000112855.wgt.RDat	ENSG00000112855	5	140691426	140699291	0.01366	rs7707461	3.31	rs187804	0.01826	-4.9	1.4397	3228	1	top1	0.018	0.0014	-1.4397	0.15	1	0.675	0.325
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000146013.wgt.RDat	ENSG00000146013	5	138252379	138274671	0.055236	rs11960168	7.88	rs6596374	0.06867	-6.16	7.031	3161	1	top1	0.069	1.6e-09	-7.031	2.05e-12	1	8.46155172413793e-11	0.999999999915384
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000249947.wgt.RDat	ENSG00000249947	5	112885094	112885745	0.087114	rs17136012	4.94	rs34929	0.0785	7.26	0.95	4834	1	top1	0.078	1.1e-10	0.9504	0.342	0	0.932514806378132	0.0674851936218678
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000172869.wgt.RDat	ENSG00000172869	5	119037772	119249138	0.396443	rs9654530	-6.6	rs12153616	0.38844	-14.21	-0.0823	4093	1	top1	0.39	2.3e-55	0.0823	0.934	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000229119.wgt.RDat	ENSG00000229119	5	166382305	166382599	0.274059	rs1422531	-4.59	rs55973983	0.138	-8.4	1.07	2012	1	top1	0.14	5e-18	-1.07	0.2844	0	0.869351785714286	0.130648214285714
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000164236.wgt.RDat	ENSG00000164236	5	10564330	10657816	0.186696	rs7705840	4.36	rs28800	0.146	-8.8	1.93	3932	1	top1	0.15	4.8e-19	-1.93	0.0531	0	0.397254375	0.602745625
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000169567.wgt.RDat	ENSG00000169567	5	131159027	131171735	0.09259	rs35373505	2.83	rs74634098	0.0613	-5.73	0.101	2803	1	top1	0.061	1.2e-08	-0.101	0.9195	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000251532.wgt.RDat	ENSG00000251532	5	1544107	1551710	0.414124	rs3749609	-5.65	rs11742304	0.3337	12.83	-5.206	6790	10	lasso	0.35	7.6e-49	-3.415	0.000637	1	0.0097755	0.9902245
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000250669.wgt.RDat	ENSG00000250669	5	67690033	67690437	0.137585	rs853501	8.49	rs1374040	0.0667	-6.39	-1.659	3983	1	top1	0.067	2.8e-09	1.659	0.0971	0	0.554895	0.445105
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000151881.wgt.RDat	ENSG00000151881	5	43444252	43483893	0.041783	rs10055041	4.46	rs7714419	0.01628	4.45	-1.6485	3597	1	top1	0.016	0.0025	-1.649	0.0992	0	0.560670283018868	0.439329716981132
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000249915.wgt.RDat	ENSG00000249915	5	271621	353856	0.069451	rs4975630	-6.17	rs59720056	0.0612	6.01	0.32699	3676	1	top1	0.061	1.3e-08	0.32699	0.7437	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000248383.wgt.RDat	ENSG00000248383	5	140926369	141012344	0.461859	rs34975394	-3.95	rs12515888	0.38885	-14.02	-2.0059	3615	1	top1	0.39	1.9e-55	2.0059	0.0449	0	0.360696	0.639304
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000253959.wgt.RDat	ENSG00000253959	5	173642519	173658194	0.408054	rs62396601	5.99	rs1109845	0.2486	-11.16	0.00618	5735	9	lasso	0.33	9.4e-45	-0.156	0.8757	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000250222.wgt.RDat	ENSG00000250222	5	181191924	181194429	0.273379	rs13175656	7.05	rs9764679	0.2112	10.33	-0.797	3643	11	enet	0.24	4.4e-31	-0.484	0.628	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000184349.wgt.RDat	ENSG00000184349	5	107376889	107670895	0.431042	rs72799369	-5.48	rs12657042	0.33302	-12.96	1.02	3058	10	lasso	0.35	4.9e-49	-0.467	0.64	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000152669.wgt.RDat	ENSG00000152669	5	55231152	55233680	0.016466	rs62354647	3.65	rs35947	0.0968	-7.13	-0.374	5267	1	top1	0.097	6.5e-13	0.3744	0.7081	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000145708.wgt.RDat	ENSG00000145708	5	76952713	76981158	0.056992	rs58782784	10.5	rs7379078	0.002	-4.46	-1.76	5437	1	top1	0.002	0.16	1.76	0.0784	0	0.512813114754098	0.487186885245902
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000131437.wgt.RDat	ENSG00000131437	5	132692628	132737638	0.365655	rs12186452	8.01	rs6888477	0.4969	15.8	-0.3983	3697	6	lasso	0.51	1e-79	0.0359	0.9714	0	1	0
test_tissue	/home/users/nus/e1124850/e1124850/locuscompare2file/sim_coloc/sim_twas_model_6/test_tissue/ENSG00000197744.wgt.RDat	ENSG00000197744	5	118973796	118974122	0.00033	rs62376825	5.09	rs12153698	0.00331	-3.63	1.036	4074	1	lasso	0.0041	0.081	-1.036	0.3	0	0.88448275862069	0.11551724137931
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000250387.wgt.RDat	ENSG00000250387	5	71351855	71446342	0.076227	rs16877172	-6.84	rs6453405	0.00105	3.79	0.628	2311	2311	blup	0.0086	0.022	3.934	8.34e-05	0	0.00153584307692308	0.998464156923077
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000249736.wgt.RDat	ENSG00000249736	5	67632266	67646789	0.448665	rs2925732	-7.51	rs72761248	0.483	-15.79	-0.3327	3948	6	lasso	0.49	2.8e-75	0.3212	0.748	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000277795.wgt.RDat	ENSG00000277795	5	141259235	141261364	0.149695	rs113735298	4.41	rs2249213	0.10683	-7.77	0.68773	4093	7	lasso	0.15	5.2e-19	-0.7921	0.428	1	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000253869.wgt.RDat	ENSG00000253869	5	178922064	178922716	0.396801	rs4935	5.93	rs9765519	0.23917	-11.58	-0.0646	6679	4	lasso	0.25	1.4e-33	-0.1272	0.899	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000145882.wgt.RDat	ENSG00000145882	5	149358007	149369653	0.097797	rs146095515	-4.34	rs1964801	0.0908	6.84	0.904	4630	1	top1	0.091	3.6e-12	0.904	0.3659	1	0.966409090909091	0.0335909090909091
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000152348.wgt.RDat	ENSG00000152348	5	81972025	82276857	0.130013	rs13358610	11.2	rs9763589	0.0584	-6.52	0.22	4044	1	lasso	0.17	2.5e-22	0.116	0.908	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000214784.wgt.RDat	ENSG00000214784	5	111192226	111193042	0.087687	rs72793538	4.4	rs57580849	0.02044	-4.7	0.4997	3895	3	lasso	0.056	5.8e-08	-0.0183	0.9854	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000253618.wgt.RDat	ENSG00000253618	5	149348116	149357642	0.161147	rs11744389	-5.31	rs6580555	0.1018	-7.73	-0.927	4630	3	lasso	0.1	9.1e-14	0.818	0.4136	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000198624.wgt.RDat	ENSG00000198624	5	151181052	151224145	0.037763	rs2304042	3.28	rs3822607	0.0907	-7.08	1.36	4910	1	top1	0.091	3.7e-12	-1.36	0.173	1	0.7231875	0.2768125
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000062194.wgt.RDat	ENSG00000062194	5	57173948	57264679	0.509198	rs1279618	-4.12	rs160940	0.398	14.3	0.778	4934	1	top1	0.4	5.3e-57	0.778	0.436	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000250343.wgt.RDat	ENSG00000250343	5	147180204	147234859	0.151655	rs34224742	-5.21	rs34224742	0.13464	8.57	-5.208	4204	1	lasso	0.14	1e-17	-5.208	1.91e-07	1	5.19606818181818e-06	0.999994803931818
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000246422.wgt.RDat	ENSG00000246422	5	141558311	141565263	0.128701	rs152274	5.59	rs2256547	0.06072	7	-0.0039	4637	6	lasso	0.085	1.7e-11	-1.7131	0.08669	0	0.529428214285714	0.470571785714286
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000250320.wgt.RDat	ENSG00000250320	5	84384427	84490765	0.212481	rs184839441	-4.94	rs256458	0.0726	-6.89	-1.06	2608	3	lasso	0.13	4.8e-17	0.89	0.373	0	0.966409090909091	0.0335909090909091
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000146007.wgt.RDat	ENSG00000146007	5	140698680	140706676	0.111382	rs79590516	2.89	rs3797901	0.10002	7.7	0.3942	3241	9	enet	0.1	1.5e-13	0.3762	0.707	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000204758.wgt.RDat	ENSG00000204758	5	172954786	172959392	0.080897	rs72810976	-4.62	rs56937519	0.0406	6.21	0.358	5446	7	lasso	0.11	5.1e-15	0.404	0.686	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000183775.wgt.RDat	ENSG00000183775	5	144170832	144485686	0.070937	rs866488193	-5.93	rs112229232	0.0419	-4.99	-0.143	2870	1	top1	0.042	2.4e-06	0.143	0.886	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000213757.wgt.RDat	ENSG00000213757	5	79284132	79284918	0.069435	rs11958347	-9.51	rs6869559	0.031	-5.18	0.6694	4678	1	top1	0.031	4.5e-05	-0.669	0.503	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000198944.wgt.RDat	ENSG00000198944	5	132813587	132816797	0.158266	rs17700949	8.44	rs4288108	0.0506	-6.62	0.2444	3828	40	enet	0.11	3.4e-14	-0.7119	0.4765	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000086200.wgt.RDat	ENSG00000086200	5	62403972	62628582	0.105291	rs10074813	-3.84	rs13170262	0.0517	-5.54	1.1914	2948	1	top1	0.052	1.7e-07	-1.191	0.233	0	0.815694782608696	0.184305217391304
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000271918.wgt.RDat	ENSG00000271918	5	116083807	116085416	0.270934	rs59351578	4.76	rs1806346	0.2033	-10.36	-0.481	4212	3	lasso	0.21	1e-27	0.195	0.8452	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000205572.wgt.RDat	ENSG00000205572	5	70025247	70043113	0.06854	rs142634020	2.47	rs2450228	0.0328	-5.17	0.239	988	3	lasso	0.053	1.1e-07	0.545	0.586	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000238363.wgt.RDat	ENSG00000238363	5	112161485	112161617	0.016931	rs6594683	6.13	rs72793543	0.0186	-4.28	-1.004	4565	1	top1	0.019	0.0013	1.004	0.3153	0	0.907245432692308	0.0927545673076923
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000164620.wgt.RDat	ENSG00000164620	5	141636950	141641077	0.099395	rs56818742	3.46	rs62384243	0.03809	5.51	-0.0388	4748	1	top1	0.038	6.5e-06	-0.0388	0.969	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000251667.wgt.RDat	ENSG00000251667	5	176308063	176309013	0.626042	rs265984	-13.33	rs265984	0.5351	-16.37	-13.327	4397	8	enet	0.55	6.7e-89	13.2217	6.57e-40	1	7.86429e-37	1
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000122012.wgt.RDat	ENSG00000122012	5	76083172	76353939	0.258978	rs7701813	5.99	rs112386051	0.215	-11.09	0.616	4942	6	lasso	0.3	6.3e-41	0.46	0.646	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000213347.wgt.RDat	ENSG00000213347	5	177301461	177312757	0.429651	rs75587225	4.23	rs72648804	0.2808	11.87	-1.438	4433	33	enet	0.36	1.2e-49	-1.458	0.1447	0	0.675	0.325
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000161010.wgt.RDat	ENSG00000161010	5	179835133	179862173	0.220083	rs7700640	-5.84	rs11959507	0.11978	9.03	1.028	6344	15	enet	0.16	4.3e-21	0.791	0.429	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000246323.wgt.RDat	ENSG00000246323	5	138032774	138037266	0.283637	rs11747454	11.7	rs17170923	0.168	-9.25	-0.807	3418	1	top1	0.17	6.6e-22	0.807	0.4198	1	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000145833.wgt.RDat	ENSG00000145833	5	134758771	134855133	0.585823	rs73789001	-6.51	rs13181794	0.4903	-15.77	1.452	3758	10	lasso	0.49	1.3e-75	-1.359	0.174	0	0.7231875	0.2768125
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000205838.wgt.RDat	ENSG00000205838	5	34838833	34899456	0.316213	rs6451223	-8.39	rs4049255	0.2623	-11.47	-0.922	4700	5	lasso	0.28	2.5e-38	0.723	0.47	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000204928.wgt.RDat	ENSG00000204928	5	145858521	145937126	0.275492	rs193898	4.73	rs13154388	0.3338	12.99	-1.474	3480	1	top1	0.33	4.5e-46	-1.474	0.14	0	0.673372111553785	0.326627888446215
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000233006.wgt.RDat	ENSG00000233006	5	132311285	132369916	0.229143	rs77276399	3.95	rs10044009	0.2377	11.86	-0.00453	3093	2	lasso	0.31	2e-42	-0.00919	0.993	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000168938.wgt.RDat	ENSG00000168938	5	123023250	123036741	0.082979	rs6894131	-3.3	rs10519694	0.1636	9.19	0.252	3811	1	top1	0.16	2.6e-21	0.252	0.801	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000087206.wgt.RDat	ENSG00000087206	5	176905005	177022633	0.401182	rs71601364	4.25	rs10040720	0.3936	14.13	-0.3171	4108	9	lasso	0.41	1.7e-58	-0.5259	0.5989	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000253163.wgt.RDat	ENSG00000253163	5	179377531	179378761	0.033937	rs10052480	-11.1	rs10070303	0.000389	-4.04	0.48	6514	2	lasso	0.0052	0.058	-0.891	0.373	0	0.966409090909091	0.0335909090909091
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000253683.wgt.RDat	ENSG00000253683	5	172656522	172656713	0.392723	rs10062678	-4.65	rs26400	0.308	-12.47	0.674	5081	1	top1	0.31	5.7e-42	-0.674	0.5	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000197536.wgt.RDat	ENSG00000197536	5	132410636	132488702	0.276131	rs75893502	-4.44	rs7727928	0.3968	14.09	2.079	3161	1	top1	0.4	7.3e-57	2.079	0.03766	0	0.329043941605839	0.67095605839416
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000250859.wgt.RDat	ENSG00000250859	5	127511464	127512842	0.422609	rs74709440	4.4	rs34275373	0.3964	-14.32	-1.26	3997	20	enet	0.41	9.2e-59	1.45	0.1466	0	0.675	0.325
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000176857.wgt.RDat	ENSG00000176857	5	109051315	109052457	0.131079	rs6866131	-6.49	rs2966828	0.142	8.75	2.773	4000	1	top1	0.14	1.6e-18	2.773	0.00556	1	0.06932625	0.93067375
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000039537.wgt.RDat	ENSG00000039537	5	41142234	41261438	0.018991	rs6885661	7.23	rs10067892	-0.00173	-4	-0.756	3857	5	enet	7.8e-05	0.31	0.807	0.42	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000171604.wgt.RDat	ENSG00000171604	5	139647299	139683882	0.070172	rs2563332	4.76	rs55901834	0.031486	-4.93	-0.809	2453	1	top1	0.031	3.9e-05	0.809	0.4186	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000253305.wgt.RDat	ENSG00000253305	5	141408021	141512979	0.084272	rs173842	-14.21	rs17208215	0.039895	-5.94	0.6816	4320	15	enet	0.058	2.8e-08	0.151	0.8798	0	1	0
test_tissue	/home/liulab/datasource/sim_twas_model_6/test_tissue/ENSG00000172548.wgt.RDat	ENSG00000172548	5	157460019	157474717	0.386775	rs2419651	-12.3	rs7717533	0.3931	-14.28	0.474	3116	22	enet	0.44	1.7e-64	-0.169	0.8658	0	1	0
