gene_id	coloc	SMR.b	SMR.se	SMR.p	fastenloc	ecaviar	TWAS.Z	TWAS.P	PrediXcan.Z	PrediXcan.P	SMR.z	IS_POSITIVE	smrqvalue	twasqvalue	predixcanqvalue
ENSG00000169223	0.0525	-0.0823028	0.0833954	0.3237	0.04548	0.0012	-0.9897	0.3223	-0.987750422287279	0.3233	-0.986898557954036	0	0.34060327871099505	0.09011061320754699	0.0
ENSG00000253978	0.0281	0.248946	0.209817	0.2354	0.06728	0.0016	0.0	1.0	0.0	1.0	1.18649108508843	0	0.379644645002466	0.0	0.0
ENSG00000204956	0.1039	-0.0813949	0.115583	0.4813	0.06561	0.0011	-3.72	0.000199	-3.74508084658189	0.0001803	-0.704211692030835	1	0.229098926920016	0.9965477826086957	0.9964619819672133
ENSG00000177721	0.1145	-0.196096	0.146159	0.1797	0.002098	0.0025	-1.366	0.172	-1.06068074703217	0.2888	-1.34166216243953	0	0.42655650994945904	0.27759999999999996	0.0
ENSG00000238000	0.1178	-0.27523	0.162428	0.09018	0.07672	0.0015	-1.76	0.0792	0.0	1.0	-1.69447385918684	0	0.5516980375840159	0.48580483870967694	0.0
ENSG00000164308	0.0504	-0.0655711	0.0870952	0.4515	0.07003	0.0015	-0.754	0.4507	-0.754258513450623	0.4507	-0.752866977743894	0	0.24697731595251005	0.0	0.0
ENSG00000164176	0.0543	-0.00415118	0.0683563	0.9516	0.02569	0.0014	-0.0639	0.949	-0.065232618995949	0.948	-0.060728564887216	0	0.096615371772525	0.0	0.0
ENSG00000249996	0.0946	-0.132798	0.0877086	0.13	0.05029	0.0018	0.7461	0.4556	0.0	1.0	-1.51408185742333	0	0.479476932627638	0.0	0.0
ENSG00000113319	0.044	0.0520475	0.183455	0.7766	0.07007	0.0015	0.261	0.794	0.28408008813858	0.7763	0.283707176146739	0	0.13605031990378602	0.0	0.0
ENSG00000270177	0.0396	0.245361	0.219071	0.2627	0.0	0.0012	0.0	1.0	0.0	1.0	1.12000675580063	0	0.36526983666702795	0.0	0.0
ENSG00000177058	0.0039	0.563527	0.45563	0.2162	0.0005195	0.0016	0.0	1.0	0.0	1.0	1.23680837521673	0	0.40038027760163697	0.0	0.0
ENSG00000113396	0.0756	0.0614363	0.0998752	0.5385	0.01696	0.0019	0.603	0.547	0.599639053941896	0.5487	0.615130683092499	0	0.20422383060984795	0.0	0.0
ENSG00000272021	0.9988	0.733005	0.106358	5.507e-12	0.9903	0.235	8.832	1.03e-18	8.75355631652206	2.067e-18	6.8918652099513	1	0.9999999996482797	0.9999999999999999	0.9999999999999999
ENSG00000251023	0.0774	0.244308	0.257562	0.3429	0.00228	0.0015	1.72	0.0855	0.0	1.0	0.948540545577375	0	0.32741963863051804	0.47516153846153797	0.0
ENSG00000171617	0.0155	0.0332158	0.269972	0.9021	0.001821	0.0017	0.123	0.902	0.0	1.0	0.123034240587913	1	0.106181500087842	0.0	0.0
ENSG00000113569	0.0403	0.034397	0.08222	0.6757	0.03748	0.0013	0.84	0.401	0.737822048662486	0.4606	0.418353198735101	0	0.16726023514834798	0.008270661157025017	0.0
ENSG00000251314	0.0321	-0.0403092	0.261788	0.8776	0.009351	0.0014	0.0	1.0	0.0	1.0	-0.153976500068758	0	0.11690695807391005	0.0	0.0
ENSG00000248994	0.0487	0.148976	0.198641	0.4533	0.05532	0.0019	0.0	1.0	0.406368627671383	0.6845	0.749976087514662	0	0.24595823186853905	0.0	0.0
ENSG00000253558	0.044	0.00184505	0.298062	0.9951	0.001054	0.0016	0.0	1.0	0.0	1.0	0.0061901550684085	0	0.09438894599508696	0.0	0.0
ENSG00000246859	0.0709	-0.0771462	0.073007	0.2907	0.04599	0.0019	-1.093	0.275	-1.08896258520718	0.2762	-1.05669593326667	0	0.35728627738056995	0.13965625000000004	0.0
ENSG00000234602	0.0418	0.121193	0.192299	0.5285	0.0	0.0013	0.0	1.0	0.0	1.0	0.630232086490309	0	0.206333613555145	0.0	0.0
ENSG00000251307	0.4424	0.273725	0.103467	0.008156	0.2662	0.0046	2.557	0.0106	2.70199394226074	0.006893	2.64552949249519	1	0.9057935460940965	0.8791599999999999	0.90177475
ENSG00000154124	0.9823	-0.517826	0.114441	6.045e-06	0.8571	0.0317	-5.625	1.85e-08	-5.53657963829885	3.084e-08	-4.52482938806896	1	0.9998541470947007	0.999999384875	0.99999897457
ENSG00000113734	0.0359	-0.00331668	0.0814735	0.9675	0.053	0.0016	0.178	0.859	0.0790574103092469	0.937	-0.0407086966927897	0	0.09554673407494696	0.0	0.0
ENSG00000198868	0.1299	-0.0818677	0.0889075	0.3571	0.03617	0.0021	-0.933	0.351	-0.894664411750134	0.371	-0.920818828557771	0	0.318884495727598	0.04728571428571404	0.0
ENSG00000215246	0.8579	-0.336849	0.072882	3.804e-06	0.4294	0.0069	-4.8269	1.39e-06	-4.82692956924438	1.387e-06	-4.62184078373261	1	0.9999016617419783	0.9999681552830189	0.99996679522
ENSG00000249158	0.0642	-0.197225	0.178498	0.2692	0.1201	0.0015	-0.867	0.3858	0.0305919032543772	0.9756	-1.10491434077693	0	0.36526983666702795	0.015575052854122973	0.0
ENSG00000281357	0.2454	-0.151299	0.0673186	0.02461	0.2509	0.0042	-2.2669	0.0234	-2.26689410209656	0.0234	-2.24750663263942	1	0.791246898296995	0.766585	0.7253941176470591
ENSG00000251414	0.0536	-0.262898	0.277104	0.3428	0.0008443	0.0014	0.0	1.0	0.0	1.0	-0.948734049310006	0	0.32741963863051804	0.0	0.0
ENSG00000145743	0.0713	0.160421	0.134782	0.234	0.02822	0.0015	1.31	0.19	0.0	1.0	1.19022569779347	0	0.38183369545855295	0.24647868852458998	0.0
ENSG00000253686	0.0459	0.0885634	0.149588	0.5538	0.02837	0.0011	0.694	0.4879	0.614978118467139	0.5386	0.592048827446052	0	0.19331557055900705	0.0	0.0
ENSG00000113742	0.059	-0.082795	0.124368	0.5056	0.057	0.0017	-0.668	0.504	-0.667853653430939	0.5042	-0.665725910201981	0	0.22021755684544597	0.0	0.0
ENSG00000152620	0.0546	-0.172616	0.180109	0.3379	0.06617	0.0018	-0.972	0.331	0.0	1.0	-0.958397414898756	0	0.32741963863051804	0.08072621809744795	0.0
ENSG00000182230	0.0403	0.0184451	0.104803	0.8603	0.05748	0.0014	-0.822	0.411	-0.263515877374173	0.7922	0.175997824489757	0	0.12273957978649996	6.707317073195718e-05	0.0
ENSG00000164609	0.0049	0.421119	0.386012	0.2753	0.0005866	0.0016	0.0	1.0	0.0	1.0	1.09094794980467	0	0.36033470460899597	0.0	0.0
ENSG00000178175	0.0219	0.348444	0.277667	0.2095	0.03462	0.0016	0.0	1.0	0.0	1.0	1.25489885366284	0	0.40679397619815105	0.0	0.0
ENSG00000240729	0.0906	-0.108188	0.0741219	0.1444	0.1412	0.0021	-1.4664	0.1425	-1.46644163131714	0.1425	-1.45959561209305	1	0.47032829307508095	0.32499999999999996	0.15498910891089102
ENSG00000250889	0.0496	-0.211147	0.198272	0.2869	0.09641	0.0017	-1.0878	0.277	0.0	1.0	-1.06493604744997	0	0.35728627738056995	0.138781818181818	0.0
ENSG00000233974	0.051	0.111794	0.122093	0.3599	0.0515	0.0018	0.921	0.357	0.920958697795868	0.3571	0.915646269646908	0	0.318040603624381	0.03537471783295698	0.0
ENSG00000152705	0.0924	0.246803	0.171565	0.1503	0.1115	0.0019	1.593	0.1112	0.0	1.0	1.43853932911724	0	0.463194829898643	0.405775	0.0
ENSG00000073578	0.0644	-0.154308	0.149341	0.3015	0.03454	0.0015	-1.15	0.2502	-1.06247664050901	0.288	-1.03325945319772	0	0.35449715252150804	0.16838259668508304	0.0
ENSG00000170482	0.0369	0.000259552	0.0723845	0.9971	0.03009	0.0013	0.00359	0.9971	0.0039774461602216	0.9968	0.0035857400410308	0	0.09438894599508696	0.0	0.0
ENSG00000240764	0.0789	-0.0729086	0.156081	0.6404	0.0344	0.0015	-0.4683	0.64	-0.490379230843956	0.6239	-0.467120277291919	0	0.17552191202539802	0.0	0.0
ENSG00000164294	0.0434	-0.0492829	0.104402	0.6369	0.09595	0.0015	-0.47257	0.637	-0.472568571567535	0.6365	-0.472049386027088	0	0.17578487282394595	0.0	0.0
ENSG00000279883	0.0556	0.133653	0.147046	0.3634	0.03104	0.0014	0.917	0.359	0.916623413562775	0.3593	0.90891965779416	0	0.314052519664783	0.03433033707865196	0.0
ENSG00000133302	0.0097	-0.16308	0.288554	0.572	0.03503	0.0018	0.61	0.542	0.0	1.0	-0.565162846468945	1	0.188168522053194	0.0	0.0
ENSG00000039600	0.1066	0.142405	0.297327	0.632	0.06838	0.0028	0.0	1.0	0.0	1.0	0.478950784826134	0	0.17578487282394595	0.0	0.0
ENSG00000164366	0.0461	0.00483141	0.0918077	0.958	0.02912	0.0012	0.2857	0.775	0.0517679098640552	0.9587	0.0526253244553561	0	0.096615371772525	0.0	0.0
ENSG00000113583	0.0589	0.0797512	0.0759126	0.2935	0.05727	0.0014	1.07	0.284	1.29735036364072	0.1945	1.05056604568938	0	0.35728627738056995	0.13064821428571405	0.06815219123506
ENSG00000178015	0.0526	-0.10104	0.121022	0.4038	0.03032	0.0014	-0.6128	0.54	-0.341942662785638	0.7324	-0.834889524218737	0	0.284607024189824	0.0	0.0
ENSG00000183474	0.6262	-0.334577	0.114471	0.003469	0.0	0.0219	-3.07	0.00214	-3.06999683380127	0.002141	-2.92281014405395	1	0.952919007895475	0.9702141860465116	0.964405875
ENSG00000249180	0.0746	-0.215963	0.164341	0.1888	0.08958	0.0017	-0.342	0.7321	-1.44943877678507	0.1472	-1.31411516298428	0	0.41929097237062396	0.0	0.14880000000000004
ENSG00000248554	0.0436	-0.511809	0.361801	0.1572	0.01588	0.0018	-1.78	0.0751	0.0	1.0	-1.41461466386218	0	0.45118819353918604	0.499255	0.0
ENSG00000245146	0.0382	0.0161697	0.0857764	0.8505	0.06216	0.0013	0.476	0.634	0.188531532883644	0.8505	0.188509893164087	0	0.12287130460703999	0.0	0.0
ENSG00000164258	0.038	-0.025402	0.107104	0.8125	0.09313	0.0021	-0.148	0.883	-0.150881617807198	0.8801	-0.237171347475351	0	0.127371857031515	0.0	0.0
ENSG00000113083	0.2639	0.280035	0.192823	0.1464	0.09222	0.0029	1.671	0.0948	0.0	1.0	1.4522904425302	0	0.4697903070385	0.45123043478260905	0.0
ENSG00000271926	0.0768	-0.0482646	0.100906	0.6324	0.0	0.0016	-0.388	0.698	-0.39701232890891	0.6914	-0.47831248885101	0	0.17578487282394595	0.0	0.0
ENSG00000183580	0.0182	0.107551	0.222921	0.6295	0.01406	0.0013	0.55	0.582	0.0	1.0	0.482462396992656	0	0.17578487282394595	0.0	0.0
ENSG00000145919	0.2136	-0.240356	0.115827	0.03797	0.2374	0.0034	-2.29	0.022	-2.12976050376892	0.03319	-2.0751292876445	0	0.725973038915587	0.776830508474576	0.638832454545455
ENSG00000245317	0.028	-0.0634446	0.214758	0.7677	0.05618	0.0016	0.0	1.0	0.0	1.0	-0.295423686195625	0	0.13605031990378602	0.0	0.0
ENSG00000175414	0.0363	0.245883	0.220542	0.2649	0.03372	0.0014	1.1474	0.2512	0.0	1.0	1.11490328372827	0	0.36526983666702795	0.16838259668508304	0.0
ENSG00000146054	0.061	0.0662381	0.0950595	0.4859	0.03722	0.0014	0.0	1.0	1.83848476409912	0.06599	0.696806736833246	0	0.22513802907741698	0.0	0.44373218309859197
ENSG00000016082	0.0396	-0.0320791	0.14368	0.8233	0.012	0.0013	0.0	1.0	0.433966189622879	0.6643	-0.223267678173719	0	0.127371857031515	0.0	0.0
ENSG00000279908	0.0452	0.425888	0.3421	0.2132	0.0	0.0015	0.0	1.0	0.0	1.0	1.2449225372698	0	0.40339516621833205	0.0	0.0
ENSG00000250900	0.0815	0.0473971	0.193033	0.806	0.436	0.0016	0.0	1.0	1.49401692985346	0.1352	0.245538845689597	1	0.129236386272795	0.0	0.160859585492228
ENSG00000164265	0.6098	0.0377928	0.0707537	0.5932	0.0109	0.0032	0.702	0.4826	0.637669595041823	0.5237	0.53414591745732	0	0.18177276448522794	0.0	0.0
ENSG00000205765	0.0583	-0.218728	0.283721	0.4407	0.003672	0.0016	0.0	1.0	0.0	1.0	-0.770926367804992	0	0.25384033512610804	0.0	0.0
ENSG00000183718	0.0066	-0.32599	0.292676	0.2654	0.004277	0.0017	0.0	1.0	0.0	1.0	-1.11382552720414	0	0.36526983666702795	0.0	0.0
ENSG00000113361	0.057	-0.136933	0.163575	0.4025	0.07178	0.0017	-0.845	0.398	0.0	1.0	-0.837126700290387	0	0.284607024189824	0.011605809128630962	0.0
ENSG00000145920	0.9615	0.687106	0.195103	0.0004287	0.775	0.0283	0.0	1.0	4.15198612213135	3.296e-05	3.52176030096923	1	0.992727147119051	0.0	0.9993197737931035
ENSG00000184584	0.0444	-0.0398038	0.104943	0.7045	0.2559	0.0016	-1.89348	0.0583	0.0	1.0	-0.379289709651906	1	0.15629640167088998	0.5789124999999999	0.0
ENSG00000260871	0.1095	-0.164911	0.0966159	0.08785	0.1509	0.0025	-1.724	0.0848	-1.75767473724642	0.0788	-1.70687226429604	0	0.5604448983815811	0.47615824742268	0.37117599999999995
ENSG00000064652	0.0364	-0.43448	0.225753	0.05428	0.01067	0.0015	-1.985	0.0472	0.0	1.0	-1.92458129017112	0	0.6683678862273961	0.6283000000000001	0.0
ENSG00000215217	0.0058	-0.416414	0.326818	0.2026	0.01181	0.0019	0.0	1.0	0.0	1.0	-1.27414646684087	0	0.410387329156785	0.0	0.0
ENSG00000113761	0.2099	0.144755	0.13963	0.2999	0.04348	0.0034	1.047	0.295	0.0	1.0	1.03670414667335	1	0.35449715252150804	0.11721250000000005	0.0
ENSG00000250482	0.0516	0.0925605	0.0999166	0.3542	0.1475	0.0016	0.6272	0.531	0.743086904468963	0.4574	0.926377598917497	0	0.318884495727598	0.0	0.0
ENSG00000169131	0.0441	-0.030758	0.0907921	0.7348	0.03338	0.0013	-0.387	0.6988	-0.178521344618899	0.8583	-0.338773968219702	0	0.14450501321627196	0.0	0.0
ENSG00000245711	0.9982	-0.738505	0.123011	1.93e-09	0.9931	0.1475	-7.047	1.82e-12	-7.05200433731079	1.764e-12	-6.00356878653129	1	0.9999999126873117	0.999999999922195	0.9999999999187882
ENSG00000113356	0.3251	0.0165604	0.0804114	0.8368	0.08741	0.0029	0.468	0.64	0.697052853141985	0.4858	0.205945923090507	0	0.124227999025592	0.0	0.0
ENSG00000145592	0.0463	0.0370618	0.0850862	0.6631	0.05306	0.0021	0.376	0.707	0.364647080021031	0.7154	0.435579447666014	1	0.17158245454196996	0.0	0.0
ENSG00000164244	0.0524	0.0351249	0.159427	0.8256	0.007568	0.0015	0.2204	0.826	0.0	1.0	0.220319644727681	0	0.12631754084782398	0.0	0.0
ENSG00000272382	0.0453	-0.0535017	0.0917329	0.5597	0.1516	0.0015	-0.50482	0.614	-0.633082157437521	0.5267	-0.583233496379162	0	0.190882528677225	0.0	0.0
ENSG00000172795	0.0407	-0.0558663	0.125271	0.6556	0.06238	0.0014	0.0	1.0	-0.465521060553631	0.6416	-0.445963551021386	0	0.17158245454196996	0.0	0.0
ENSG00000184347	0.087	-0.135928	0.106763	0.203	0.1041	0.0016	-1.71	0.0875	-1.59111584320607	0.1116	-1.2731751636803	0	0.410387329156785	0.468337563451777	0.23226896551724097
ENSG00000132912	0.0056	0.172446	0.301735	0.5677	0.002638	0.0017	0.0	1.0	0.0	1.0	0.571514739755083	0	0.18924695575207995	0.0	0.0
ENSG00000250155	0.039	-0.034223	0.0874046	0.6954	0.1289	0.0019	-1.127	0.26	-0.909489685673824	0.3631	-0.391546897989351	0	0.15660208518435204	0.15500188679245297	0.0
ENSG00000261269	0.0445	0.0557783	0.0703118	0.4276	0.02737	0.0014	0.7943	0.427	0.74195033045282	0.4581	0.793299275512787	0	0.263066261302332	0.0	0.0
ENSG00000153113	0.9707	-0.448591	0.111493	5.734e-05	0.9683	0.0429	-4.824	1.41e-06	-4.53936986604711	5.642e-06	-4.02349026396276	1	0.9988882658290683	0.9999681552830189	0.9998725307924529
ENSG00000250237	0.0179	-0.198488	0.224924	0.3775	0.04203	0.0065	-0.899	0.368	0.0	1.0	-0.882466966619836	1	0.29936410573915695	0.033590909090909005	0.0
ENSG00000176783	0.208	0.174941	0.0804558	0.02968	0.2145	0.003	0.0	1.0	1.6416484064364	0.1007	2.17437400411157	0	0.763258500352997	0.0	0.25593888888888905
ENSG00000169230	0.0444	-0.0695567	0.0913855	0.4466	0.04175	0.0016	-0.8227	0.4107	-0.818999982988933	0.4128	-0.7611349721783	0	0.25054470712311705	6.707317073195718e-05	0.0
ENSG00000145901	0.037	-0.226458	0.142072	0.1109	0.005648	0.0011	0.0	1.0	-2.27580824757835	0.02286	-1.59396643955178	0	0.51642538797294	0.0	0.7290750495049501
ENSG00000248092	0.1084	-0.140338	0.0861143	0.1032	0.1147	0.002	-1.835	0.0665	-1.8737462117379	0.06097	-1.62967126249647	0	0.533125935890556	0.5372063953488371	0.470544347826087
ENSG00000113088	0.0528	-0.0662333	0.0889429	0.4565	0.08118	0.0015	-0.746	0.456	-0.829316809414299	0.4069	-0.744672143588752	0	0.24213067966019097	0.0	0.0
ENSG00000251593	0.1004	-0.155973	0.101308	0.1237	0.04323	0.0022	-1.8	0.0724	-1.77421307555649	0.07603	-1.53959213487582	0	0.493178396398963	0.507597727272727	0.38519187919463105
ENSG00000253873	0.0978	0.17692	0.119912	0.1401	0.1438	0.0024	1.4967	0.134	1.49670124053955	0.1345	1.47541530455667	1	0.47509427595714504	0.33992592592592596	0.160859585492228
ENSG00000134058	0.388	0.213193	0.0816268	0.009007	0.3167	0.0284	3.63	0.000281	3.65315771854504	0.000259	2.61180151616871	1	0.899181618426426	0.9952625774647887	0.995079
ENSG00000164199	0.0169	0.0500151	0.269718	0.8529	0.01478	0.0017	1.02	0.3078	0.0	1.0	0.185434787444664	0	0.12287130460703999	0.10297810218978098	0.0
ENSG00000164197	0.0576	-0.056648	0.157719	0.7195	0.01562	0.0016	-0.36	0.719	-0.329368049382226	0.7419	-0.359170423347853	0	0.14854679345293398	0.0	0.0
ENSG00000272431	0.0452	0.0862603	0.192112	0.6534	0.02675	0.0013	0.451	0.652	0.0	1.0	0.449010473057383	0	0.17158245454196996	0.0	0.0
ENSG00000278921	0.1058	-0.111556	0.067082	0.09632	0.1046	0.0024	-1.671	0.0948	-1.66977486864705	0.09496	-1.66297963686235	0	0.549225041549502	0.45123043478260905	0.280587848101266
ENSG00000245556	0.1132	-0.220711	0.134745	0.1014	0.1087	0.0023	-1.089	0.276	-0.620546897630665	0.5349	-1.63799027793239	0	0.539349711971416	0.13965625000000004	0.0
ENSG00000164398	0.0947	-0.163494	0.110291	0.1382	0.09439	0.002	-1.5	0.134	-1.50040698051453	0.1335	-1.48238750215339	0	0.47534561993880997	0.33992592592592596	0.160859585492228
ENSG00000225138	0.0405	-0.00128278	0.0989257	0.9897	0.05888	0.0018	-0.01297	0.99	-0.224116749074929	0.8227	-0.0129671056156287	0	0.09438894599508696	0.0	0.0
ENSG00000262209	0.0583	0.0801214	0.0809282	0.3222	0.04352	0.0018	1.0943	0.274	1.20596686166286	0.2278	0.990030669161059	0	0.34079243439696505	0.13965625000000004	0.0
ENSG00000113211	0.9818	-0.772293	0.077605	2.4819999999999998e-23	0.9795	0.027	-12.114	8.900000000000001e-34	-12.3598564440814	4.309e-35	-9.95158817086528	1	1.0	1.0	1.0
ENSG00000242814	0.0473	0.0120098	0.109632	0.9128	0.1462	0.0016	0.664	0.507	0.729764806159411	0.4655	0.109546482778751	0	0.10471913254112197	0.0	0.0
ENSG00000243859	0.0572	0.122682	0.137898	0.3736	0.04786	0.0015	0.896	0.3703	0.895969569683075	0.3703	0.889657572988731	0	0.30302824921566296	0.033590909090909005	0.0
ENSG00000113296	0.042	0.0176713	0.0868331	0.8387	0.02033	0.001	0.204	0.8387	0.175831913948059	0.8604	0.203508800215586	0	0.124227999025592	0.0	0.0
ENSG00000182700	0.0394	-0.0375004	0.0844863	0.6571	0.1281	0.0015	-0.7187	0.4723	-0.736648484927832	0.4613	-0.443863679673509	0	0.17158245454196996	0.0	0.0
ENSG00000186479	0.0427	-0.23551	0.23067	0.3073	0.02363	0.0014	0.0	1.0	0.0	1.0	-1.0209823557463	0	0.35191449546733	0.0	0.0
ENSG00000251330	0.1205	-0.208252	0.118629	0.07918	0.1055	0.0025	-0.6989	0.4846	-0.813958232462925	0.4157	-1.75548980434801	0	0.586948294776263	0.0	0.0
ENSG00000176928	0.0354	-0.0122033	0.0915779	0.894	0.0483	0.0016	-0.0605	0.952	-0.0827524904298933	0.934	-0.133255949306547	0	0.11029903584541001	0.0	0.0
ENSG00000248560	0.1231	-0.211582	0.181765	0.2444	0.01053	0.0021	-1.189	0.2344	0.0	1.0	-1.16404148213352	0	0.37128477604741905	0.184305217391304	0.0
ENSG00000120314	0.0561	0.158159	0.167059	0.3438	0.07241	0.0014	0.9581	0.338	0.958068907260895	0.338	0.946725408388653	0	0.32741963863051804	0.06991724137930999	0.0
ENSG00000152377	0.0526	-0.0863907	0.3259	0.7909	0.005653	0.0014	0.0	1.0	0.0	1.0	-0.265083461184412	0	0.132603482959457	0.0	0.0
ENSG00000272335	0.0539	0.0987148	0.169401	0.5601	0.02872	0.0011	0.585	0.5582	0.0	1.0	0.582728555321397	0	0.190882528677225	0.0	0.0
ENSG00000250882	0.057	0.120628	0.275029	0.661	0.001238	0.0016	0.0	1.0	0.0	1.0	0.438601020256046	0	0.17158245454196996	0.0	0.0
ENSG00000197451	0.0534	0.0298629	0.0915946	0.7444	0.04108	0.0013	0.0	1.0	0.326160401105881	0.7443	0.326033412450079	0	0.14381884774568898	0.0	0.0
ENSG00000272367	0.0693	0.170526	0.271846	0.5305	0.02183	0.0016	0.63622	0.525	0.0	1.0	0.627288979790028	0	0.20522833737648105	0.0	0.0
ENSG00000146094	0.0743	-0.12202	0.092122	0.1853	0.169	0.0021	-0.4718	0.637	-0.573758007932498	0.5661	-1.32454788215627	0	0.421968407333014	0.0	0.0
ENSG00000228650	0.3826	-0.199496	0.0784765	0.01102	0.2815	0.0072	-0.462	0.6444	0.0	1.0	-2.54211133269195	1	0.881534603120284	0.0	0.0
ENSG00000131495	0.0721	-0.115325	0.0894428	0.1973	0.04527	0.0012	-1.8118	0.07	-1.29680001735687	0.1947	-1.28937153130269	0	0.415046549789138	0.518448275862069	0.06815219123506
ENSG00000169258	0.0362	0.0245229	0.110049	0.8237	0.06758	0.0016	0.223	0.8236	0.222896575927734	0.8236	0.222836191151214	0	0.127371857031515	0.0	0.0
ENSG00000249293	0.0637	-0.0893597	0.0849913	0.2931	0.07743	0.0016	-0.894	0.3714	-0.858283419342807	0.3907	-1.05139820193361	0	0.35728627738056995	0.033590909090909005	0.0
ENSG00000127022	0.0553	0.0874465	0.0810955	0.2809	0.0618	0.0015	1.082	0.279	1.07692156675866	0.2815	1.07831507296952	0	0.36033470460899597	0.13704651162790704	0.0
ENSG00000164172	0.5244	-0.606466	0.24486	0.01326	0.4172	0.0042	0.0	1.0	0.0	1.0	-2.4767867352773	1	0.867916575846144	0.0	0.0
ENSG00000188002	0.0045	-0.396143	0.34985	0.2575	0.001098	0.0019	0.0	1.0	0.0	1.0	-1.13232242389596	0	0.36635905696774196	0.0	0.0
ENSG00000170476	0.0647	-0.111546	0.332142	0.737	0.0	0.0015	0.0	1.0	0.0	1.0	-0.335838286034287	0	0.14450501321627196	0.0	0.0
ENSG00000131503	0.04	-0.074916	0.134909	0.5787	0.0391	0.0015	-0.5568	0.5777	-0.556776702404022	0.5777	-0.555307651824563	0	0.18505106355341805	0.0	0.0
ENSG00000185305	0.0618	0.105415	0.229629	0.6462	0.02054	0.0015	0.0	1.0	0.0	1.0	0.459066581311594	0	0.17308798352873	0.0	0.0
ENSG00000145715	0.1545	0.250849	0.128312	0.05058	0.02779	0.0014	2.33	0.01981	2.38749079416765	0.01696	1.9549925182368	1	0.6788455030238589	0.795581293103448	0.781738510638298
ENSG00000173545	0.9866	-0.568344	0.0780208	3.228e-13	0.9626	0.0555	-9.74	2.0600000000000001e-22	-9.49419275804622	2.219e-21	-7.28451900006152	1	0.9999999999766346	1.0	1.0
ENSG00000204628	0.0456	-0.0603602	0.0805285	0.4535	0.006934	0.0013	-0.7507	0.4528	-0.750690400600433	0.4528	-0.749550780158577	0	0.24595823186853905	0.0	0.0
ENSG00000172901	0.0434	0.00666731	0.0893413	0.9405	0.02919	0.0011	0.0746	0.9405	0.0375725221870705	0.97	0.0746274119584112	0	0.096615371772525	0.0	0.0
ENSG00000132357	0.0564	0.21065	0.195896	0.2822	0.09453	0.0018	1.0983	0.272	0.0	1.0	1.07531547351656	0	0.36033470460899597	0.1432	0.0
ENSG00000169220	0.0509	-0.0388154	0.130233	0.7657	0.03836	0.001	-0.4136	0.6791	-0.449101276038611	0.6534	-0.298045810201715	1	0.13605031990378602	0.0	0.0
ENSG00000145685	0.0675	0.0818699	0.071577	0.2527	0.0394	0.0012	1.147	0.2515	1.14681768417358	0.2515	1.14380177990136	0	0.36828879274832105	0.16838259668508304	0.0
ENSG00000197226	0.3744	0.102657	0.154943	0.5076	0.03034	0.0057	0.666	0.505	0.0	1.0	0.662546872075537	0	0.22021755684544597	0.0	0.0
ENSG00000169252	0.0577	0.0540123	0.120045	0.6528	0.04983	0.0022	0.451	0.652	0.0	1.0	0.449933774834437	0	0.17158245454196996	0.0	0.0
ENSG00000251169	0.0465	0.0530883	0.0769903	0.4905	0.003951	0.0012	0.69	0.49	0.690653384051112	0.4898	0.689545306356775	0	0.22513802907741698	0.0	0.0
ENSG00000039560	0.1247	0.25884	0.229492	0.2594	0.02644	0.0031	0.0	1.0	0.0	1.0	1.12788245341886	0	0.36635905696774196	0.0	0.0
ENSG00000253417	0.1682	0.175765	0.0893357	0.04913	0.09052	0.0024	1.99	0.0462	1.99368393421173	0.04619	1.96746653353586	0	0.684360495807115	0.633765562913907	0.554925
ENSG00000155542	0.0397	-0.102727	0.209932	0.6246	0.05831	0.0015	-1.135	0.256	0.0	1.0	-0.489334641693501	0	0.17578487282394595	0.15583471074380195	0.0
ENSG00000155506	0.0519	-0.0788956	0.156498	0.6142	0.02975	0.0014	-0.506	0.613	0.0	1.0	-0.504131682194022	0	0.17578487282394595	0.0	0.0
ENSG00000174695	0.0458	0.0516427	0.0894618	0.5638	0.05265	0.0014	0.3233	0.746	0.335989259411501	0.7369	0.577259791329931	0	0.19028055449457204	0.0	0.0
ENSG00000153922	0.3889	0.770742	0.308688	0.01253	0.3995	0.005	0.0	1.0	0.0	1.0	2.49683175244907	1	0.871246007330941	0.0	0.0
ENSG00000067113	0.1186	0.217553	0.125515	0.08305	0.1451	0.0026	1.77	0.0765	1.77121114730835	0.07653	1.73328287455683	0	0.5784840551378769	0.494085635359116	0.38519187919463105
ENSG00000249740	0.0547	-0.00274006	0.161973	0.9865	0.03701	0.0015	-0.0169	0.9865	0.0	1.0	-0.0169167700789638	0	0.09438894599508696	0.0	0.0
ENSG00000248464	0.3669	0.189906	0.0763476	0.01287	0.2207	0.0037	3.5	0.000466	2.89089519504582	0.003841	2.48738663690804	0	0.870614358202228	0.9927558181818182	0.9418015569620253
ENSG00000251682	0.1067	-0.239226	0.211936	0.259	0.05114	0.0011	-2.21	0.0271	-1.54312264210832	0.1228	-1.128765287634	0	0.36635905696774196	0.7416	0.18789171270718197
ENSG00000164220	0.0065	0.481896	0.326685	0.1402	0.001908	0.0016	0.0	1.0	0.0	1.0	1.4751090500023	0	0.47509427595714504	0.0	0.0
ENSG00000215006	0.1201	-0.727208	0.434071	0.09387	0.0	0.0444	0.0	1.0	0.0	1.0	-1.6753203968936	0	0.5516980375840159	0.0	0.0
